,Unnamed: 0,Lokasyonlar,Urunler,Adresler,item_new_number
196,196,196,2012,C01A37C,906141906
197,197,197,2640,C01B37C,909916605
198,198,198,420,C01A39A,901325201
199,199,199,588,C01B39A,901711107
200,200,200,1097,C01A39B,903098107
201,201,201,3361,C01B39B,915587807
202,202,202,1748,C01A39C,905016307
203,203,203,3808,C01B39C,931284803
204,204,204,3695,C01A41A,923153703
205,205,205,3694,C01B41A,923153303
206,206,206,2994,C01A41B,911829103
207,207,207,3810,C01B41B,931285003
208,208,208,2234,C01A41C,907892008
209,209,209,3395,C01B41C,916017507
210,210,210,1093,C01A43A,903088605
211,211,211,315,C01B43A,901167607
212,212,212,1095,C01A43B,903088805
213,213,213,1889,C01B43B,905492708
214,214,214,977,C01A43C,903021705
215,215,215,969,C01B43C,903020905
216,216,216,974,C01A45A,903021405
217,217,217,964,C01B45A,903020105
218,218,218,1864,C01A45B,905430008
219,219,219,1536,C01B45B,904067608
220,220,220,2001,C01A45C,906070308
221,221,221,3537,C01B45C,920035516
222,222,222,2081,C01A47A,906300608
223,223,223,948,C01B47A,903002309
224,224,224,626,C01A47B,901968507
225,225,225,1180,C01B47B,903376009
226,226,226,118,C01A47C,901031009
227,227,227,1534,C01B47C,904066608
228,228,228,770,C01A49A,902155809
229,229,229,1563,C01B49A,904090108
230,230,230,1976,C01A49B,906014908
231,231,231,3608,C01B49B,920984607
232,232,232,1569,C01A49C,904093808
233,233,233,1567,C01B49C,904092208
234,234,234,1571,C01A51A,904094308
235,235,235,3822,C01B51A,932177903
236,236,236,2230,C01A51B,907807707
237,237,237,1553,C01B51B,904080408
238,238,238,2229,C01A51C,907807607
239,239,239,1814,C01B51C,905131706
240,240,240,1813,C01A53A,905131606
241,241,241,2154,C01B53A,907141006
242,242,242,1812,C01A53B,905130906
243,243,243,2859,C01B53B,911131603
244,244,244,2862,C01A53C,911141003
245,245,245,1290,C01B53C,903573709
246,246,246,622,C01A55A,901965907
247,247,247,179,C01B55A,901098207
248,248,248,147,C01A55B,901070807
249,249,249,2533,C01B55B,909631205
250,250,250,573,C01A55C,901700107
251,251,251,656,C01B55C,901994607
252,252,252,805,C01A30A,902309808
253,253,253,1291,C01B30A,903573809
254,254,254,3396,C01A30B,916017607
255,255,255,3223,C01B30B,913354604
256,256,256,2519,C01A30C,909141105
257,257,257,26,C01B30C,901003806
258,258,258,3428,C01A32A,916171707
259,259,259,601,C01B32A,901780207
260,260,260,600,C01A32B,901780107
261,261,261,220,C01B32B,901112007
262,262,262,345,C01A32C,901197607
263,263,263,306,C01B32C,901145607
264,264,264,2503,C01A34A,909057705
265,265,265,213,C01B34A,901110207
266,266,266,610,C01A34B,901822107
267,267,267,382,C01B34B,901251507
268,268,268,2622,C01A34C,909912805
269,269,269,2029,C01B34C,906210201
270,270,270,1819,C01A36A,905170107
271,271,271,881,C01B36A,902512105
272,272,272,17,C01A36B,901002307
273,273,273,2011,C01B36B,906141706
274,274,274,2635,C01A36C,909916105
275,275,275,2534,C01B36C,909631805
276,276,276,2621,C01A38A,909912705
277,277,277,2013,C01B38A,906142006
278,278,278,2646,C01A38B,910002107
279,279,279,175,C01B38B,901097907
280,280,280,3862,C01A38C,941197203
281,281,281,165,C01B38C,901093507
282,282,282,2394,C01A40A,908940805
283,283,283,1175,C01B40A,903372307
284,284,284,157,C01A40B,901080407
285,285,285,2540,C01B40B,909640905
286,286,286,2544,C01A40C,909642105
287,287,287,142,C01B40C,901061307
288,288,288,141,C01A42A,901061207
289,289,289,367,C01B42A,901205507
290,290,290,421,C01A42B,901328907
291,291,291,3473,C01B42B,916950007
292,292,292,3404,C01A42C,916027007
293,293,293,2633,C01B42C,909914905
294,294,294,61,C01A44A,901011207
295,295,295,2715,C01B44A,910510005
296,296,296,2716,C01A44B,910510105
297,297,297,154,C01B44B,901076507
298,298,298,3760,C01A44C,929074316
299,299,299,2992,C01B44C,911828303
300,300,300,3172,C01A46A,913191404
301,301,301,2340,C01B46A,908360505
302,302,302,2282,C01A46B,908015107
303,303,303,2371,C01B46B,908707305
304,304,304,3251,C01A46C,913419303
305,305,305,1266,C01B46C,903551208
306,306,306,3567,C01A48A,920094716
307,307,307,446,C01B48A,901383607
308,308,308,3470,C01A48B,916903039
309,309,309,525,C01B48B,901677812
310,310,310,745,C01A48C,902121716
311,311,311,182,C01B48C,901099212
312,312,312,3423,C01A50A,916158007
313,313,313,3360,C01B50A,915587307
314,314,314,1919,C01A50B,905606207
315,315,315,1580,C01B50B,904102408
316,316,316,1366,C01A50C,903944405
317,317,317,1924,C01B50C,905646409
318,318,318,1933,C01A52A,905773605
319,319,319,2827,C01B52A,911108204
320,320,320,1897,C01A52B,905526108
321,321,321,1451,C01B52B,904014108
322,322,322,2108,C01A52C,906998601
323,323,323,240,C01B52C,901118201
324,324,324,2242,C01A54A,907940208
325,325,325,123,C01B54A,901040205
326,326,326,265,C01A54B,901121606
327,327,327,256,C01B54B,901120706
328,328,328,254,C01A54C,901120606
329,329,329,248,C01B54C,901120306
330,330,330,246,C01A56A,901120206
331,331,331,250,C01B56A,901120406
332,332,332,245,C01A56B,901120106
333,333,333,260,C01B56B,901121006
334,334,334,266,C01A56C,901121706
335,335,335,258,C01B56C,901120906
336,336,336,2531,C01A57A,909630605
337,337,337,2085,C01B57A,906310308
338,338,338,3860,C01A57B,941131403
339,339,339,1341,C01B57B,903890108
340,340,340,704,C01A57C,902013005
341,341,341,2016,C01B57C,906160508
342,342,342,3353,C01A59A,915583407
343,343,343,3477,C01B59A,916980207
344,344,344,3548,C01A59B,920064216
345,345,345,1895,C01B59B,905516908
346,346,346,2084,C01A59C,906310208
347,347,347,2545,C01B59C,909642205
348,348,348,1749,C01A61A,905017008
349,349,349,2000,C01B61A,906057008
350,350,350,807,C01A61B,902310008
351,351,351,114,C01B61B,901029009
352,352,352,1797,C01A61C,905110405
353,353,353,31,C01B61C,901004907
354,354,354,1830,C01A63A,905220105
355,355,355,253,C01B63A,901120605
356,356,356,1237,C01A63B,903512606
357,357,357,1354,C01B63B,903932305
358,358,358,1353,C01A63C,903932205
359,359,359,1356,C01B63C,903932505
360,360,360,723,C01A65A,902110206
361,361,361,3633,C01B65A,921201703
362,362,362,3004,C01A65B,911833503
363,363,363,820,C01B65B,902355806
364,364,364,3737,C01A65C,927196803
365,365,365,3666,C01B65C,922265803
366,366,366,2020,C01A58A,906165508
367,367,367,176,C01B58A,901098007
368,368,368,55,C01A58B,901010807
369,369,369,1264,C01B58B,903551009
370,370,370,640,C01A58C,901972807
371,371,371,3747,C01B58C,928101603
372,372,372,3757,C01A60A,929072216
373,373,373,1923,C01B60A,905622008
374,374,374,3688,C01A60B,923131203
375,375,375,3601,C01B60B,920909007
376,376,376,930,C01A60C,902960507
377,377,377,607,C01B60C,901821007
378,378,378,2163,C01A62A,907205706
379,379,379,620,C01B62A,901959507
380,380,380,2532,C01A62B,909630705
381,381,381,3392,C01B62B,916017007
382,382,382,1049,C01A62C,903047607
383,383,383,223,C01B62C,901112507
384,384,384,1336,C01A64A,903803207
385,385,385,2147,C01B64A,907095507
386,386,386,3336,C01A64B,915015007
387,387,387,152,C01B64B,901076207
388,388,388,1722,C01A64C,904997101
389,389,389,2590,C01B64C,909872505
390,390,390,3362,C01A66A,915588107
391,391,391,3439,C01B66A,916302007
392,392,392,3475,C01A66B,916950307
393,393,393,3379,C01B66B,916008607
394,394,394,3420,C01A66C,916084207
395,395,395,2728,C01B66C,910700105
396,396,396,830,C02A01A,902379346
397,397,397,1448,C02B01A,904012107
398,398,398,1462,C02A01B,904019007
399,399,399,1463,C02B01B,904019107
400,400,400,1970,C02A01C,905997909
401,401,401,1139,C02B01C,903250009
402,402,402,3805,C02A03A,931106003
403,403,403,1014,C02B03A,903034005
404,404,404,3896,C02A03B,956199111
405,405,405,1017,C02B03B,903034405
406,406,406,3865,C02A03C,942013516
407,407,407,2925,C02B03C,911240503
408,408,408,3869,C02A05A,942014916
409,409,409,1410,C02B05A,903963705
410,410,410,3508,C02A05B,920021007
411,411,411,1834,C02B05B,905220305
412,412,412,1878,C02A05C,905482508
413,413,413,1022,C02B05C,903034905
414,414,414,1147,C02A07A,903300309
415,415,415,1740,C02B07A,905007509
416,416,416,3813,C02A07B,931287303
417,417,417,62,C02B07B,901011209
418,418,418,1731,C02A07C,905001409
419,419,419,1533,C02B07C,904066508
420,420,420,1972,C02A09A,906000509
421,421,421,1893,C02B09A,905498008
422,422,422,1894,C02A09B,905498108
423,423,423,1870,C02B09B,905480608
424,424,424,1887,C02A09C,905492408
425,425,425,1871,C02B09C,905480708
426,426,426,1880,C02A11A,905483808
427,427,427,1873,C02B11A,905481008
428,428,428,1884,C02A11B,905491308
429,429,429,1891,C02B11B,905496208
430,430,430,1987,C02A11C,906019908
431,431,431,1958,C02B11C,905993908
432,432,432,1790,C02A13A,905094008
433,433,433,1875,C02B13A,905482008
434,434,434,1892,C02A13B,905497908
435,435,435,1879,C02B13B,905482808
436,436,436,1876,C02A13C,905482108
437,437,437,1874,C02B13C,905481208
438,438,438,383,C02A15A,901252507
439,439,439,136,C02B15A,901059007
440,440,440,66,C02A15B,901012209
441,441,441,307,C02B15B,901146607
442,442,442,1832,C02A15C,905220205
443,443,443,309,C02B15C,901147007
444,444,444,1149,C02A17A,903301109
445,445,445,467,C02B17A,901525307
446,446,446,360,C02A17B,901203409
447,447,447,2805,C02B17B,911040104
448,448,448,2055,C02A17C,906217709
449,449,449,197,C02B17C,901105007
450,450,450,657,C02A19A,901994707
451,451,451,3375,C02B19A,916003207
452,452,452,222,C02A19B,901112407
453,453,453,3370,C02B19B,916000807
454,454,454,669,C02A19C,902004407
455,455,455,639,C02B19C,901972607
456,456,456,670,C02A21A,902004507
457,457,457,671,C02B21A,902004607
458,458,458,1444,C02A21B,904009307
459,459,459,2950,C02B21B,911551407
460,460,460,3073,C02A21C,912029107
461,461,461,2964,C02B21C,911801207
462,462,462,3091,C02A23A,912040307
463,463,463,3075,C02B23A,912029607
464,464,464,3093,C02A23B,912040407
465,465,465,3078,C02B23B,912035207
466,466,466,2832,C02A23C,911109607
467,467,467,3074,C02B23C,912029407
468,468,468,3084,C02A25A,912036107
469,469,469,3085,C02B25A,912036207
470,470,470,3132,C02A25B,912998607
471,471,471,3131,C02B25B,912998407
472,472,472,3116,C02A25C,912423707
473,473,473,3076,C02B25C,912029707
474,474,474,961,C02A27A,903006407
475,475,475,1,C02B27A,901000108
476,476,476,2476,C02A27B,908982808
477,477,477,2350,C02B27B,908404108
478,478,478,3442,C02A27C,916334507
479,479,479,2764,C02B27C,911007704
480,480,480,2328,C02A02A,908250705
481,481,481,3427,C02B02A,916171607
482,482,482,1376,C02A02B,903957605
483,483,483,1377,C02B02B,903957705
484,484,484,1380,C02A02C,903958005
485,485,485,1379,C02B02C,903957905
486,486,486,1378,C02A04A,903957805
487,487,487,191,C02B04A,901102307
488,488,488,6,C02A04B,901001709
489,489,489,314,C02B04B,901165307
490,490,490,2059,C02A04C,906218509
491,491,491,900,C02B04C,902597746
492,492,492,3627,C02A06A,921160203
493,493,493,2977,C02B06A,911816003
494,494,494,1918,C02A06B,905606107
495,495,495,707,C02B06B,902013805
496,496,496,2306,C02A06C,908106007
497,497,497,1808,C02B06C,905123409
498,498,498,1539,C02A08A,904068008
499,499,499,1540,C02B08A,904068108
500,500,500,2894,C02A08B,911212809
501,501,501,1529,C02B08B,904065708
502,502,502,2128,C02A08C,907009007
503,503,503,1650,C02B08C,904343507
504,504,504,2091,C02A10A,906351806
505,505,505,2003,C02B10A,906070508
506,506,506,199,C02A10B,901105207
507,507,507,2829,C02B10B,911108404
508,508,508,3637,C02A10C,921206303
509,509,509,140,C02B10C,901060207
510,510,510,1630,C02A12A,904192005
511,511,511,168,C02B12A,901094907
512,512,512,155,C02A12B,901079807
513,513,513,21,C02B12B,901002607
514,514,514,170,C02A12C,901095107
515,515,515,144,C02B12C,901063307
516,516,516,2711,C02A14A,910400105
517,517,517,621,C02B14A,901959607
518,518,518,2575,C02A14B,909824605
519,519,519,3885,C02B14B,955213011
520,520,520,231,C02A14C,901116807
521,521,521,476,C02B14C,901611407
522,522,522,122,C02A16A,901040105
523,523,523,1596,C02B16A,904113105
524,524,524,2010,C02A16B,906141606
525,525,525,2656,C02B16B,910009007
526,526,526,2664,C02A16C,910012807
527,527,527,2730,C02B16C,910701007
528,528,528,2731,C02A18A,910701107
529,529,529,3825,C02B18A,933101503
530,530,530,2645,C02A18B,910002007
531,531,531,2681,C02B18B,910053207
532,532,532,2682,C02A18C,910053307
533,533,533,2683,C02B18C,910053407
534,534,534,785,C02A20A,902217046
535,535,535,3500,C02B20A,920001301
536,536,536,3796,C02A20B,930103703
537,537,537,2686,C02B20B,910152807
538,538,538,1595,C02A20C,904112205
539,539,539,3888,C02B20C,955213611
540,540,540,3887,C02A22A,955213511
541,541,541,2714,C02B22A,910440005
542,542,542,891,C02A22B,902537005
543,543,543,2729,C02B22B,910700907
544,544,544,2549,C02A22C,909643805
545,545,545,1427,C02B22C,903993507
546,546,546,1114,C02A24A,903111207
547,547,547,599,C02B24A,901779907
548,548,548,2606,C02A24B,909911505
549,549,549,3358,C02B24B,915585507
550,550,550,2555,C02A24C,909660305
551,551,551,440,C02B24C,901376807
552,552,552,133,C02A26A,901051407
553,553,553,149,C02B26A,901071107
554,554,554,658,C02A26B,901994807
555,555,555,769,C02B26B,902155709
556,556,556,1019,C02A26C,903034605
557,557,557,3426,C02B26C,916166307
558,558,558,2326,C02A28A,908250105
559,559,559,2344,C02B28A,908403408
560,560,560,3443,C02A28B,916352207
561,561,561,625,C02B28B,901966607
562,562,562,3,C02A28C,901000409
563,563,563,3898,C02B28C,956207211
564,564,564,3861,C02A29A,941135003
565,565,565,3780,C02B29A,929200403
566,566,566,3449,C02A29B,916414107
567,567,567,1355,C02B29B,903932405
568,568,568,1435,C02A29C,904006407
569,569,569,1434,C02B29C,904006307
570,570,570,3881,C02A31A,950030016
571,571,571,1437,C02B31A,904006607
572,572,572,3021,C02A31B,911840303
573,573,573,445,C02B31B,901383507
574,574,574,804,C02A31C,902309708
575,575,575,3383,C02B31C,916014407
576,576,576,3258,C02A33A,913421603
577,577,577,614,C02B33A,901874807
578,578,578,624,C02A33B,901966507
579,579,579,442,C02B33B,901379607
580,580,580,3405,C02A33C,916035207
581,581,581,965,C02B33C,903020505
582,582,582,1030,C02A35A,903035605
583,583,583,1998,C02B35A,906054908
584,584,584,3659,C02A35B,922263203
585,585,585,3660,C02B35B,922263303
586,586,586,3644,C02A35C,921207603
587,587,587,1026,C02B35C,903035205
588,588,588,2936,C02A37A,911340203
589,589,589,1739,C02B37A,905006209
590,590,590,641,C02A37B,901972907
591,591,591,3814,C02B37B,932152603
592,592,592,623,C02A37C,901966207
593,593,593,1016,C02B37C,903034205
594,594,594,243,C02A39A,901118807
595,595,595,1020,C02B39A,903034705
596,596,596,628,C02A39B,901969107
597,597,597,603,C02B39B,901802207
598,598,598,3461,C02A39C,916772107
599,599,599,3877,C02B39C,950020516
600,600,600,477,C02A41A,901611507
601,601,601,3657,C02B41A,922262103
602,602,602,3645,C02A41B,922129903
603,603,603,587,C02B41B,901710107
604,604,604,1152,C02A41C,903324507
605,605,605,3710,C02B41C,924293403
606,606,606,1559,C02A43A,904081007
607,607,607,3424,C02B43A,916166107
608,608,608,2589,C02A43B,909872305
609,609,609,1153,C02B43B,903324607
610,610,610,654,C02A43C,901991907
611,611,611,3457,C02B43C,916771707
612,612,612,166,C02A45A,901094307
613,613,613,1433,C02B45A,904002007
614,614,614,3464,C02A45B,916818807
615,615,615,3378,C02B45B,916006507
616,616,616,344,C02A45C,901197507
617,617,617,3068,C02B45C,912020704
618,618,618,3758,C02A47A,929072316
619,619,619,439,C02B47A,901376707
620,620,620,2721,C02A47B,910611005
621,621,621,1743,C02B47B,905008109
622,622,622,1269,C02A47C,903552307
623,623,623,1268,C02B47C,903552207
624,624,624,1672,C02A49A,904535807
625,625,625,2103,C02B49A,906989505
626,626,626,264,C02A49B,901121506
627,627,627,257,C02B49B,901120806
628,628,628,261,C02A49C,901121206
629,629,629,263,C02B49C,901121406
630,630,630,483,C02A51A,901623506
631,631,631,267,C02B51A,901121806
632,632,632,485,C02A51B,901623706
633,633,633,484,C02B51B,901623606
634,634,634,482,C02A51C,901623406
635,635,635,481,C02B51C,901623306
636,636,636,269,C02A53A,901122006
637,637,637,479,C02B53A,901622506
638,638,638,486,C02A53B,901623806
639,639,639,634,C02B53B,901971907
640,640,640,1852,C02A53C,905339608
641,641,641,3458,C02B53C,916771807
642,642,642,1015,C02A55A,903034105
643,643,643,3302,C02B55A,913643207
644,644,644,1769,C02A55B,905042607
645,645,645,3301,C02B55B,913643107
646,646,646,631,C02A55C,901970807
647,647,647,2644,C02B55C,909993701
648,648,648,1112,C02A30A,903110506
649,649,649,113,C02B30A,901027909
650,650,650,1200,C02A30B,903382207
651,651,651,319,C02B30B,901172701
652,652,652,3284,C02A30C,913431403
653,653,653,2391,C02B30C,908933605
654,654,654,1896,C02A32A,905526008
655,655,655,1215,C02B32A,903501108
656,656,656,2485,C02A32B,908994901
657,657,657,371,C02B32B,901229907
658,658,658,2747,C02A32C,911003208
659,659,659,3034,C02B32C,911848603
660,660,660,3269,C02A34A,913426503
661,661,661,2566,C02B34A,909818105
662,662,662,3200,C02A34B,913293503
663,663,663,3180,C02B34B,913211003
664,664,664,517,C02A34C,901662505
665,665,665,3377,C02B34C,916006007
666,666,666,619,C02A36A,901948407
667,667,667,3380,C02B36A,916008707
668,668,668,939,C02A36B,903001509
669,669,669,2552,C02B36B,909654505
670,670,670,2937,C02A36C,911340303
671,671,671,3703,C02B36C,923156903
672,672,672,3499,C02A38A,920001201
673,673,673,3852,C02B38A,941103316
674,674,674,132,C02A38B,901050105
675,675,675,632,C02B38B,901971107
676,676,676,361,C02A38C,901203509
677,677,677,629,C02B38C,901969407
678,678,678,172,C02A40A,901097307
679,679,679,145,C02B40A,901063407
680,680,680,126,C02A40B,901040505
681,681,681,3452,C02B40B,916750307
682,682,682,137,C02A40C,901059107
683,683,683,3196,C02B40C,913292403
684,684,684,373,C02A42A,901233907
685,685,685,636,C02B42A,901972107
686,686,686,3453,C02A42B,916753007
687,687,687,950,C02B42B,903002707
688,688,688,3364,C02A42C,915589107
689,689,689,3367,C02B42C,915589407
690,690,690,1768,C02A44A,905042507
691,691,691,2149,C02B44A,907096207
692,692,692,1869,C02A44B,905480208
693,693,693,2148,C02B44B,907096007
694,694,694,1854,C02A44C,905339908
695,695,695,3425,C02B44C,916166207
696,696,696,2512,C02A46A,909120905
697,697,697,2554,C02B46A,909655705
698,698,698,3381,C02A46B,916012307
699,699,699,2835,C02B46B,911109804
700,700,700,196,C02A46C,901104907
701,701,701,3460,C02B46C,916772007
702,702,702,3459,C02A48A,916771907
703,703,703,598,C02B48A,901770407
704,704,704,2565,C02A48B,909817905
705,705,705,3469,C02B48B,916889007
706,706,706,163,C02A48C,901091007
707,707,707,449,C02B48C,901383907
708,708,708,90,C02A50A,901018007
709,709,709,1424,C02B50A,903989107
710,710,710,2871,C02A50B,911165003
711,711,711,929,C02B50B,902960407
712,712,712,554,C02A50C,901688305
713,713,713,273,C02B50C,901123106
714,714,714,1363,C02A52A,903940405
715,715,715,2482,C02B52A,908992201
716,716,716,966,C02A52B,903020605
717,717,717,3806,C02B52B,931273603
718,718,718,3236,C02A52C,913412603
719,719,719,4,C02B52C,901000909
720,720,720,3351,C02A54A,915578207
721,721,721,1597,C02B54A,904113605
722,722,722,3467,C02A54B,916859707
723,723,723,1040,C02B54B,903036405
724,724,724,2669,C02A54C,910016907
725,725,725,1324,C02B54C,903708207
726,726,726,518,C02A56A,901663105
727,727,727,1466,C02B56A,904023105
728,728,728,3643,C02A56B,921207503
729,729,729,1560,C02B56B,904082508
730,730,730,444,C02A56C,901383407
731,731,731,2550,C02B56C,909645105
732,732,732,3119,C02A57A,912452007
733,733,733,1504,C02B57A,904052507
734,734,734,2089,C02A57B,906310708
735,735,735,3077,C02B57B,912029907
736,736,736,1568,C02A57C,904092308
737,737,737,2158,C02B57C,907190006
738,738,738,940,C02A59A,903001609
739,739,739,3069,C02B59A,912021907
740,740,740,3448,C02A59B,916413807
741,741,741,3510,C02B59B,920021216
742,742,742,2790,C02A59C,911017907
743,743,743,2753,C02B59C,911004007
744,744,744,234,C02A61A,901117207
