,Unnamed: 0,Lokasyonlar,Urunler,Adresler,item_new_number
66,66,66,3247,C01A23A,913418103
67,67,67,3635,C01B23A,921201903
68,68,68,2537,C01A23B,909640205
69,69,69,1937,C01B23B,905896508
70,70,70,342,C01A23C,901196416
71,71,71,63,C01B23C,901011307
72,72,72,655,C01A25A,901993107
73,73,73,589,C01B25A,901711707
74,74,74,104,C01A25B,901019607
75,75,75,169,C01B25B,901095007
76,76,76,3669,C01A25C,922268903
77,77,77,706,C01B25C,902013205
78,78,78,545,C01A27A,901686705
79,79,79,1528,C01B27A,904065508
80,80,80,2005,C01A27B,906111208
81,81,81,2080,C01B27B,906300508
82,82,82,2721,C01A27C,910611005
83,83,83,1867,C01B27C,905479608
84,84,84,2467,C01A02A,908980908
85,85,85,3345,C01B02A,915570907
86,86,86,1831,C01A02B,905220106
87,87,87,116,C01B02B,901029709
88,88,88,2022,C01A02C,906165708
89,89,89,260,C01B02C,901121006
90,90,90,1288,C01A04A,903573509
91,91,91,3761,C01B04A,929074416
92,92,92,2143,C01A04B,907022607
93,93,93,1898,C01B04B,905526208
94,94,94,3257,C01A04C,913421003
95,95,95,1680,C01B04C,904662805
96,96,96,928,C01A06A,902960007
97,97,97,1866,C01B06A,905459508
98,98,98,604,C01A06B,901808307
99,99,99,1281,C01B06B,903570509
100,100,100,858,C01A06C,902419109
101,101,101,3911,C01B06C,999006705
102,102,102,2806,C01A08A,911040204
103,103,103,2508,C01B08A,909071407
104,104,104,1844,C01A08B,905300205
105,105,105,2186,C01B08B,907266508
106,106,106,2807,C01A08C,911040304
107,107,107,2003,C01B08C,906070508
108,108,108,959,C01A10A,903004605
109,109,109,438,C01B10A,901374707
110,110,110,1902,C01A10B,905527308
111,111,111,1405,C01B10B,903962707
112,112,112,33,C01A10C,901005107
113,113,113,43,C01B10C,901008701
114,114,114,2828,C01A12A,911108304
115,115,115,19,C01B12A,901002509
116,116,116,511,C01A12B,901631506
117,117,117,3163,C01B12B,913160204
118,118,118,2819,C01A12C,911070404
119,119,119,323,C01B12C,901177107
120,120,120,1991,C01A14A,906021008
121,121,121,2493,C01B14A,909002305
122,122,122,650,C01A14B,901984807
123,123,123,2123,C01B14B,907001806
124,124,124,2600,C01A14C,909910705
125,125,125,1803,C01B14C,905111908
126,126,126,829,C01A16A,902379046
127,127,127,3859,C01B16A,941130903
128,128,128,292,C01A16B,901133416
129,129,129,703,C01B16B,902011005
130,130,130,564,C01A16C,901689305
131,131,131,1581,C01B16C,904102508
132,132,132,1021,C01A18A,903034805
133,133,133,1261,C01B18A,903547109
134,134,134,3751,C01A18B,929020216
135,135,135,3626,C01B18B,921160103
136,136,136,1397,C01A18C,903962007
137,137,137,185,C01B18C,901099807
138,138,138,1515,C01A20A,904059508
139,139,139,255,C01B20A,901120705
140,140,140,88,C01A20B,901017807
141,141,141,2460,C01B20B,908973608
142,142,142,167,C01A20C,901094607
143,143,143,54,C01B20C,901010707
144,144,144,1400,C01A22A,903962505
145,145,145,107,C01B22A,901020512
146,146,146,1240,C01A22B,903513306
147,147,147,2009,C01B22B,906141106
148,148,148,2252,C01A22C,907968307
149,149,149,1,C01B22C,901000108
150,150,150,1169,C01A24A,903370607
151,151,151,1997,C01B24A,906045108
152,152,152,1544,C01A24B,904068808
153,153,153,1978,C01B24B,906017208
154,154,154,2342,C01A24C,908403208
155,155,155,1982,C01B24C,906018908
156,156,156,3033,C01A26A,911848503
157,157,157,2522,C01B26A,909224005
158,158,158,3906,C01A26B,990000908
159,159,159,2271,C01B26B,908002507
160,160,160,1541,C01A26C,904068408
161,161,161,3575,C01B26C,920140104
162,162,162,1085,C01A28A,903072205
163,163,163,2702,C01B28A,910206609
164,164,164,2028,C01A28B,906199605
165,165,165,2856,C01B28B,911131003
166,166,166,1550,C01A28C,904071008
167,167,167,2070,C01B28C,906221708
168,168,168,3287,C01A29A,913445304
169,169,169,814,C01B29A,902354306
170,170,170,1932,C01A29B,905773505
171,171,171,3576,C01B29B,920140304
172,172,172,2854,C01A29C,911130703
173,173,173,1989,C01B29C,906020808
174,174,174,1948,C01A31A,905962008
175,175,175,1950,C01B31A,905962208
176,176,176,2865,C01A31B,911141403
177,177,177,2325,C01B31B,908250005
178,178,178,2502,C01A31C,909057305
179,179,179,3715,C01B31C,924294803
180,180,180,975,C01A33A,903021505
181,181,181,1238,C01B33A,903512806
182,182,182,1119,C01A33B,903131006
183,183,183,2037,C01B33B,906215209
184,184,184,2857,C01A33C,911131203
185,185,185,3297,C01B33C,913641107
186,186,186,2960,C01A35A,911730303
187,187,187,2583,C01B35A,909829005
188,188,188,2245,C01A35B,907961008
189,189,189,3591,C01B35B,920509904
190,190,190,2385,C01A35C,908911708
191,191,191,3581,C01B35C,920240104
192,192,192,2692,C01A37A,910204609
193,193,193,3631,C01B37A,921200403
194,194,194,1115,C01A37B,903111307
195,195,195,3219,C01B37B,913345004
196,196,196,2012,C01A37C,906141906
197,197,197,539,C01B37C,901684305
198,198,198,420,C01A39A,901325201
199,199,199,425,C01B39A,901343507
200,200,200,1097,C01A39B,903098107
201,201,201,3361,C01B39B,915587807
202,202,202,1748,C01A39C,905016307
203,203,203,2094,C01B39C,906506305
204,204,204,1822,C01A41A,905199408
205,205,205,3694,C01B41A,923153303
206,206,206,2994,C01A41B,911829103
207,207,207,3810,C01B41B,931285003
208,208,208,2234,C01A41C,907892008
209,209,209,2659,C01B41C,910009407
210,210,210,2155,C01A43A,907141206
211,211,211,454,C01B43A,901500005
212,212,212,1095,C01A43B,903088805
213,213,213,3650,C01B43B,922232003
214,214,214,2296,C01A43C,908070807
215,215,215,969,C01B43C,903020905
216,216,216,974,C01A45A,903021405
217,217,217,964,C01B45A,903020105
218,218,218,1864,C01A45B,905430008
219,219,219,3693,C01B45B,923152803
220,220,220,1691,C01A45C,904747407
221,221,221,2515,C01B45C,909140105
222,222,222,2081,C01A47A,906300608
223,223,223,3290,C01B47A,913503007
224,224,224,626,C01A47B,901968507
225,225,225,1180,C01B47B,903376009
226,226,226,118,C01A47C,901031009
227,227,227,347,C01B47C,901198016
228,228,228,770,C01A49A,902155809
229,229,229,1563,C01B49A,904090108
230,230,230,1976,C01A49B,906014908
231,231,231,3608,C01B49B,920984607
232,232,232,436,C01A49C,901374307
233,233,233,578,C01B49C,901701407
234,234,234,788,C01A51A,902220846
235,235,235,3822,C01B51A,932177903
236,236,236,3109,C01A51B,912221307
237,237,237,1553,C01B51B,904080408
238,238,238,913,C01A51C,902818908
239,239,239,1814,C01B51C,905131706
240,240,240,226,C01A53A,901113507
241,241,241,481,C01B53A,901623306
242,242,242,889,C01A53B,902536205
243,243,243,2859,C01B53B,911131603
244,244,244,2862,C01A53C,911141003
245,245,245,1290,C01B53C,903573709
246,246,246,3215,C01A55A,913342004
247,247,247,179,C01B55A,901098207
248,248,248,147,C01A55B,901070807
249,249,249,2533,C01B55B,909631205
250,250,250,2156,C01A55C,907141306
251,251,251,656,C01B55C,901994607
252,252,252,805,C01A30A,902309808
253,253,253,1291,C01B30A,903573809
254,254,254,3562,C01A30B,920093616
255,255,255,1603,C01B30B,904116805
256,256,256,3081,C01A30C,912035607
257,257,257,2305,C01B30C,908105207
258,258,258,3428,C01A32A,916171707
259,259,259,1985,C01B32A,906019208
260,260,260,3606,C01A32B,920984307
261,261,261,1082,C01B32B,903071205
262,262,262,1678,C01A32C,904662605
263,263,263,306,C01B32C,901145607
264,264,264,2503,C01A34A,909057705
265,265,265,3772,C01B34A,929076216
266,266,266,610,C01A34B,901822107
267,267,267,1542,C01B34B,904068508
268,268,268,3806,C01A34C,931273603
269,269,269,2141,C01B34C,907016107
270,270,270,1819,C01A36A,905170107
271,271,271,2632,C01B36A,909914705
272,272,272,864,C01A36B,902419709
273,273,273,2011,C01B36B,906141706
274,274,274,2635,C01A36C,909916105
275,275,275,2534,C01B36C,909631805
276,276,276,2621,C01A38A,909912705
277,277,277,2013,C01B38A,906142006
278,278,278,2646,C01A38B,910002107
279,279,279,175,C01B38B,901097907
280,280,280,398,C01A38C,901297306
281,281,281,165,C01B38C,901093507
282,282,282,811,C01A40A,902352506
283,283,283,1175,C01B40A,903372307
284,284,284,157,C01A40B,901080407
285,285,285,2947,C01B40B,911525907
286,286,286,1537,C01A40C,904067708
287,287,287,142,C01B40C,901061307
288,288,288,3122,C01A42A,912771307
289,289,289,367,C01B42A,901205507
290,290,290,958,C01A42B,903004505
291,291,291,3473,C01B42B,916950007
292,292,292,3404,C01A42C,916027007
293,293,293,2477,C01B42C,908982908
294,294,294,2251,C01A44A,907968107
295,295,295,2715,C01B44A,910510005
296,296,296,2014,C01A44B,906160108
297,297,297,154,C01B44B,901076507
298,298,298,3760,C01A44C,929074316
299,299,299,1795,C01B44C,905107807
300,300,300,3172,C01A46A,913191404
301,301,301,2340,C01B46A,908360505
302,302,302,2282,C01A46B,908015107
303,303,303,1558,C01B46B,904080908
304,304,304,3251,C01A46C,913419303
305,305,305,1266,C01B46C,903551208
306,306,306,3567,C01A48A,920094716
307,307,307,446,C01B48A,901383607
308,308,308,731,C01A48B,902111506
309,309,309,525,C01B48B,901677812
310,310,310,745,C01A48C,902121716
311,311,311,182,C01B48C,901099212
312,312,312,1403,C01A50A,903962607
313,313,313,1861,C01B50A,905408708
314,314,314,1919,C01A50B,905606207
315,315,315,3116,C01B50B,912423707
316,316,316,1366,C01A50C,903944405
317,317,317,1924,C01B50C,905646409
318,318,318,3680,C01A52A,922274903
319,319,319,2428,C01B52A,908969808
320,320,320,1208,C01A52B,903425507
321,321,321,2326,C01B52B,908250105
322,322,322,2108,C01A52C,906998601
323,323,323,2968,C01B52C,911812103
324,324,324,2242,C01A54A,907940208
325,325,325,123,C01B54A,901040205
326,326,326,265,C01A54B,901121606
327,327,327,895,C01B54B,902537605
328,328,328,747,C01A54C,902122216
329,329,329,3375,C01B54C,916003207
330,330,330,1341,C01A56A,903890108
331,331,331,3066,C01B56A,912018607
332,332,332,1589,C01A56B,904110305
333,333,333,3406,C01B56B,916036507
334,334,334,2966,C01A56C,911811803
335,335,335,258,C01B56C,901120906
336,336,336,2531,C01A57A,909630605
337,337,337,701,C01B57A,902010405
338,338,338,3860,C01A57B,941131403
339,339,339,1972,C01B57B,906000509
340,340,340,704,C01A57C,902013005
341,341,341,1335,C01B57C,903803007
342,342,342,2872,C01A59A,911170805
343,343,343,3477,C01B59A,916980207
344,344,344,1395,C01A59B,903960705
345,345,345,2160,C01B59B,907201906
346,346,346,3853,C01A59C,941104016
347,347,347,2545,C01B59C,909642205
348,348,348,2681,C01A61A,910053207
349,349,349,2411,C01B61A,908965308
350,350,350,1682,C01A61B,904663005
351,351,351,114,C01B61B,901029009
352,352,352,2511,C01A61C,909118805
353,353,353,31,C01B61C,901004907
354,354,354,3463,C01A63A,916777607
355,355,355,253,C01B63A,901120605
356,356,356,1820,C01A63B,905170407
357,357,357,1354,C01B63B,903932305
358,358,358,227,C01A63C,901113707
359,359,359,1356,C01B63C,903932505
360,360,360,723,C01A65A,902110206
361,361,361,3633,C01B65A,921201703
362,362,362,3004,C01A65B,911833503
363,363,363,820,C01B65B,902355806
364,364,364,3621,C01A65C,920985907
365,365,365,3666,C01B65C,922265803
366,366,366,2020,C01A58A,906165508
367,367,367,1500,C01B58A,904051205
368,368,368,55,C01A58B,901010807
369,369,369,1264,C01B58B,903551009
370,370,370,640,C01A58C,901972807
371,371,371,3747,C01B58C,928101603
372,372,372,37,C01A60A,901005601
373,373,373,3024,C01B60A,911846803
374,374,374,205,C01A60B,901107607
375,375,375,2153,C01B60B,907130106
376,376,376,246,C01A60C,901120206
377,377,377,1944,C01B60C,905961508
378,378,378,2163,C01A62A,907205706
379,379,379,3389,C01B62A,916015707
380,380,380,2532,C01A62B,909630705
381,381,381,3392,C01B62B,916017007
382,382,382,880,C01A62C,902511505
383,383,383,2995,C01B62C,911829203
384,384,384,1336,C01A64A,903803207
385,385,385,2147,C01B64A,907095507
386,386,386,3336,C01A64B,915015007
387,387,387,152,C01B64B,901076207
388,388,388,1722,C01A64C,904997101
389,389,389,2281,C01B64C,908008207
390,390,390,3362,C01A66A,915588107
391,391,391,3439,C01B66A,916302007
392,392,392,3475,C01A66B,916950307
393,393,393,3379,C01B66B,916008607
394,394,394,3420,C01A66C,916084207
395,395,395,2728,C01B66C,910700105
396,396,396,447,C02A01A,901383707
397,397,397,1448,C02B01A,904012107
398,398,398,1462,C02A01B,904019007
399,399,399,1463,C02B01B,904019107
400,400,400,2488,C02A01C,908996801
401,401,401,1139,C02B01C,903250009
402,402,402,3805,C02A03A,931106003
403,403,403,3114,C02B03A,912385503
404,404,404,1358,C02A03B,903934405
405,405,405,2710,C02B03B,910207609
406,406,406,942,C02A03C,903001805
407,407,407,467,C02B03C,901525307
408,408,408,3869,C02A05A,942014916
409,409,409,355,C02B05A,901202607
410,410,410,3508,C02A05B,920021007
411,411,411,579,C02B05B,901702007
412,412,412,380,C02A05C,901236501
413,413,413,1077,C02B05C,903070707
414,414,414,1147,C02A07A,903300309
415,415,415,3779,C02B07A,929198903
416,416,416,3813,C02A07B,931287303
417,417,417,2136,C02B07B,907014507
418,418,418,1731,C02A07C,905001409
419,419,419,2187,C02B07C,907266608
420,420,420,2855,C02A09A,911130903
421,421,421,1893,C02B09A,905498008
422,422,422,3276,C02A09B,913430403
423,423,423,1870,C02B09B,905480608
424,424,424,3501,C02A09C,920020007
425,425,425,1871,C02B09C,905480708
426,426,426,2955,C02A11A,911557607
427,427,427,1873,C02B11A,905481008
428,428,428,616,C02A11B,901912208
429,429,429,2817,C02B11B,911050607
430,430,430,1987,C02A11C,906019908
431,431,431,512,C02B11C,901631606
432,432,432,1363,C02A13A,903940405
433,433,433,1875,C02B13A,905482008
434,434,434,1892,C02A13B,905497908
435,435,435,1879,C02B13B,905482808
436,436,436,756,C02A13C,902124816
437,437,437,1874,C02B13C,905481208
438,438,438,383,C02A15A,901252507
439,439,439,136,C02B15A,901059007
440,440,440,66,C02A15B,901012209
441,441,441,307,C02B15B,901146607
442,442,442,1736,C02A15C,905002109
443,443,443,309,C02B15C,901147007
444,444,444,2697,C02A17A,910206109
445,445,445,2925,C02B17A,911240503
446,446,446,3828,C02A17B,940001916
447,447,447,2805,C02B17B,911040104
448,448,448,2055,C02A17C,906217709
449,449,449,197,C02B17C,901105007
450,450,450,3843,C02A19A,940097216
451,451,451,888,C02B19A,902536105
452,452,452,222,C02A19B,901112407
453,453,453,2193,C02B19B,907505201
454,454,454,1103,C02A19C,903101307
455,455,455,459,C02B19C,901507706
456,456,456,670,C02A21A,902004507
457,457,457,671,C02B21A,902004607
458,458,458,1506,C02A21B,904054105
459,459,459,2950,C02B21B,911551407
460,460,460,3586,C02A21C,920246104
461,461,461,2964,C02B21C,911801207
462,462,462,3091,C02A23A,912040307
463,463,463,2550,C02B23A,909645105
464,464,464,2734,C02A23B,910832407
465,465,465,3078,C02B23B,912035207
466,466,466,3709,C02A23C,924293103
467,467,467,3074,C02B23C,912029407
468,468,468,1092,C02A25A,903075305
469,469,469,3616,C02B25A,920985407
470,470,470,1474,C02A25B,904029205
471,471,471,1482,C02B25B,904040505
472,472,472,2543,C02A25C,909642005
473,473,473,3076,C02B25C,912029707
474,474,474,2398,C02A27A,908941505
475,475,475,308,C02B27A,901146807
476,476,476,2476,C02A27B,908982808
477,477,477,368,C02B27B,901214207
478,478,478,3442,C02A27C,916334507
479,479,479,457,C02B27C,901503906
480,480,480,2328,C02A02A,908250705
481,481,481,3427,C02B02A,916171607
482,482,482,1376,C02A02B,903957605
483,483,483,2358,C02B02B,908504607
484,484,484,3206,C02A02C,913300503
485,485,485,1711,C02B02C,904991405
486,486,486,3426,C02A04A,916166307
487,487,487,3249,C02B04A,913418403
488,488,488,6,C02A04B,901001709
489,489,489,1000,C02B04B,903026407
490,490,490,1619,C02A04C,904160606
491,491,491,1232,C02B04C,903508708
492,492,492,752,C02A06A,902124501
493,493,493,2977,C02B06A,911816003
494,494,494,3624,C02A06B,920986207
495,495,495,707,C02B06B,902013805
496,496,496,2306,C02A06C,908106007
497,497,497,1068,C02B06C,903060309
498,498,498,3110,C02A08A,912221407
499,499,499,1540,C02B08A,904068108
500,500,500,2894,C02A08B,911212809
501,501,501,1529,C02B08B,904065708
502,502,502,2341,C02A08C,908360605
503,503,503,3771,C02B08C,929076116
504,504,504,688,C02A10A,902007205
505,505,505,3661,C02B10A,922263403
506,506,506,199,C02A10B,901105207
507,507,507,3543,C02B10B,920043316
508,508,508,3637,C02A10C,921206303
509,509,509,3727,C02B10C,927140603
510,510,510,1398,C02A12A,903962405
511,511,511,95,C02B12A,901018806
512,512,512,2907,C02A12B,911214209
513,513,513,2440,C02B12B,908971608
514,514,514,170,C02A12C,901095107
515,515,515,2465,C02B12C,908979608
516,516,516,2711,C02A14A,910400105
517,517,517,2048,C02B14A,906216809
518,518,518,2575,C02A14B,909824605
519,519,519,291,C02B14B,901132416
520,520,520,1771,C02A14C,905042807
521,521,521,3409,C02B14C,916037007
522,522,522,122,C02A16A,901040105
523,523,523,1596,C02B16A,904113105
524,524,524,571,C02A16B,901691305
525,525,525,1461,C02B16B,904017605
526,526,526,3350,C02A16C,915578007
527,527,527,3160,C02B16C,913140304
528,528,528,2731,C02A18A,910701107
529,529,529,1792,C02B18A,905100207
530,530,530,2645,C02A18B,910002007
531,531,531,2350,C02B18B,908404108
532,532,532,3213,C02A18C,913340204
533,533,533,3634,C02B18C,921201803
534,534,534,2627,C02A20A,909913405
535,535,535,3500,C02B20A,920001301
536,536,536,3796,C02A20B,930103703
537,537,537,2686,C02B20B,910152807
538,538,538,1595,C02A20C,904112205
539,539,539,3888,C02B20C,955213611
540,540,540,3468,C02A22A,916859807
541,541,541,3358,C02B22A,915585507
542,542,542,1459,C02A22B,904017405
543,543,543,1496,C02B22B,904047805
544,544,544,2549,C02A22C,909643805
545,545,545,1427,C02B22C,903993507
546,546,546,2402,C02A24A,908963008
547,547,547,3541,C02B24A,920043016
548,548,548,645,C02A24B,901977707
549,549,549,1570,C02B24B,904094208
550,550,550,5,C02A24C,901001512
551,551,551,2568,C02B24C,909818605
552,552,552,664,C02A26A,902000101
553,553,553,149,C02B26A,901071107
554,554,554,1293,C02A26B,903574009
555,555,555,1156,C02B26B,903335301
556,556,556,2944,C02A26C,911501507
557,557,557,1176,C02B26C,903374507
558,558,558,1141,C02A28A,903252009
559,559,559,2344,C02B28A,908403408
560,560,560,3485,C02A28B,919850607
561,561,561,625,C02B28B,901966607
562,562,562,1389,C02A28C,903959507
563,563,563,3898,C02B28C,956207211
564,564,564,419,C02A29A,901321206
565,565,565,1032,C02B29A,903035805
566,566,566,74,C02A29B,901013307
567,567,567,3261,C02B29B,913422103
568,568,568,1435,C02A29C,904006407
569,569,569,1434,C02B29C,904006307
570,570,570,3881,C02A31A,950030016
571,571,571,1623,C02B31A,904161305
572,572,572,3021,C02A31B,911840303
573,573,573,445,C02B31B,901383507
574,574,574,2029,C02A31C,906210201
575,575,575,1749,C02B31C,905017008
576,576,576,288,C02A33A,901130616
577,577,577,2687,C02B33A,910152907
578,578,578,624,C02A33B,901966507
579,579,579,442,C02B33B,901379607
580,580,580,3296,C02A33C,913596007
581,581,581,965,C02B33C,903020505
582,582,582,2740,C02A35A,910900807
583,583,583,2838,C02B35A,911117307
584,584,584,3184,C02A35B,913212003
585,585,585,3660,C02B35B,922263303
586,586,586,2454,C02A35C,908973008
587,587,587,3615,C02B35C,920985307
588,588,588,1198,C02A37A,903382007
589,589,589,1739,C02B37A,905006209
590,590,590,641,C02A37B,901972907
591,591,591,3814,C02B37B,932152603
592,592,592,3239,C02A37C,913413603
593,593,593,1016,C02B37C,903034205
594,594,594,243,C02A39A,901118807
595,595,595,714,C02B39A,902031605
596,596,596,3093,C02A39B,912040407
597,597,597,603,C02B39B,901802207
598,598,598,3461,C02A39C,916772107
599,599,599,268,C02B39C,901121906
600,600,600,94,C02A41A,901018706
601,601,601,3657,C02B41A,922262103
602,602,602,3645,C02A41B,922129903
603,603,603,587,C02B41B,901710107
604,604,604,2182,C02A41C,907263908
605,605,605,2917,C02B41C,911215609
606,606,606,1094,C02A43A,903088705
607,607,607,433,C02B43A,901373807
608,608,608,2589,C02A43B,909872305
609,609,609,28,C02B43B,901004106
610,610,610,654,C02A43C,901991907
611,611,611,3457,C02B43C,916771707
612,612,612,2451,C02A45A,908972708
613,613,613,1433,C02B45A,904002007
614,614,614,458,C02A45B,901505506
615,615,615,3378,C02B45B,916006507
616,616,616,344,C02A45C,901197507
617,617,617,608,C02B45C,901821907
618,618,618,1355,C02A47A,903932405
619,619,619,439,C02B47A,901376707
620,620,620,2745,C02A47B,911003008
621,621,621,1743,C02B47B,905008109
622,622,622,1269,C02A47C,903552307
623,623,623,1268,C02B47C,903552207
624,624,624,1672,C02A49A,904535807
625,625,625,2103,C02B49A,906989505
626,626,626,1584,C02A49B,904104705
627,627,627,3718,C02B49B,924295203
628,628,628,3256,C02A49C,913420303
629,629,629,263,C02B49C,901121406
630,630,630,3054,C02A51A,912007507
631,631,631,2121,C02B51A,907001706
632,632,632,794,C02A51B,902286208
633,633,633,484,C02B51B,901623606
634,634,634,482,C02A51C,901623406
635,635,635,2154,C02B51C,907141006
636,636,636,2152,C02A53A,907111001
637,637,637,2431,C02B53A,908970208
638,638,638,254,C02A53B,901120606
639,639,639,2820,C02B53B,911070804
640,640,640,2574,C02A53C,909822405
641,641,641,3458,C02B53C,916771807
642,642,642,3197,C02A55A,913292603
643,643,643,3861,C02B55A,941135003
644,644,644,1769,C02A55B,905042607
645,645,645,3301,C02B55B,913643107
646,646,646,3818,C02A55C,932171403
647,647,647,1886,C02B55C,905492008
648,648,648,0,C02A30A,900523916
649,649,649,113,C02B30A,901027909
650,650,650,1200,C02A30B,903382207
651,651,651,533,C02B30B,901680012
652,652,652,3284,C02A30C,913431403
653,653,653,3572,C02B30C,920096116
654,654,654,3086,C02A32A,912036307
655,655,655,1215,C02B32A,903501108
656,656,656,2485,C02A32B,908994901
657,657,657,371,C02B32B,901229907
658,658,658,2408,C02A32C,908963608
659,659,659,3034,C02B32C,911848603
660,660,660,3269,C02A34A,913426503
661,661,661,952,C02B34A,903003705
662,662,662,3200,C02A34B,913293503
663,663,663,3180,C02B34B,913211003
664,664,664,3462,C02A34C,916777107
665,665,665,824,C02B34C,902357006
666,666,666,619,C02A36A,901948407
667,667,667,1939,C02B36A,905934408
668,668,668,939,C02A36B,903001509
669,669,669,2484,C02B36B,908994001
670,670,670,1323,C02A36C,903708007
671,671,671,3703,C02B36C,923156903
672,672,672,3499,C02A38A,920001201
673,673,673,3465,C02B38A,916819507
674,674,674,132,C02A38B,901050105
675,675,675,632,C02B38B,901971107
676,676,676,361,C02A38C,901203509
677,677,677,629,C02B38C,901969407
678,678,678,1767,C02A40A,905036609
679,679,679,145,C02B40A,901063407
680,680,680,126,C02A40B,901040505
681,681,681,1017,C02B40B,903034405
682,682,682,3587,C02A40C,920295004
683,683,683,316,C02B40C,901170007
684,684,684,373,C02A42A,901233907
685,685,685,3800,C02B42A,931101803
686,686,686,1526,C02A42B,904065408
687,687,687,1475,C02B42B,904029405
688,688,688,3065,C02A42C,912017507
689,689,689,613,C02B42C,901870807
690,690,690,1768,C02A44A,905042507
691,691,691,349,C02B44A,901198316
692,692,692,1869,C02A44B,905480208
693,693,693,1231,C02B44B,903508608
694,694,694,1182,C02A44C,903376207
695,695,695,601,C02B44C,901780207
696,696,696,2902,C02A46A,911213709
697,697,697,2554,C02B46A,909655705
698,698,698,3279,C02A46B,913430703
699,699,699,2835,C02B46B,911109804
700,700,700,196,C02A46C,901104907
701,701,701,1990,C02B46C,906020908
702,702,702,3459,C02A48A,916771907
703,703,703,598,C02B48A,901770407
704,704,704,879,C02A48B,902504846
705,705,705,3186,C02B48B,913214203
706,706,706,163,C02A48C,901091007
707,707,707,449,C02B48C,901383907
708,708,708,90,C02A50A,901018007
709,709,709,1424,C02B50A,903989107
710,710,710,3025,C02A50B,911847103
711,711,711,2982,C02B50B,911820503
712,712,712,3488,C02A50C,919971907
713,713,713,2737,C02B50C,910900507
714,714,714,2696,C02A52A,910206009
715,715,715,2945,C02B52A,911525507
716,716,716,2115,C02A52B,907001101
717,717,717,2622,C02B52B,909912805
718,718,718,3236,C02A52C,913412603
719,719,719,4,C02B52C,901000909
720,720,720,3351,C02A54A,915578207
721,721,721,1597,C02B54A,904113605
722,722,722,901,C02A54B,902611007
723,723,723,1040,C02B54B,903036405
724,724,724,2274,C02A54C,908002807
725,725,725,962,C02B54C,903008007
726,726,726,518,C02A56A,901663105
727,727,727,3265,C02B56A,913425003
728,728,728,2021,C02A56B,906165608
729,729,729,1560,C02B56B,904082508
730,730,730,1117,C02A56C,903121107
731,731,731,771,C02B56C,902165146
732,732,732,742,C02A57A,902121316
733,733,733,1504,C02B57A,904052507
734,734,734,2089,C02A57B,906310708
735,735,735,2573,C02B57B,909822305
736,736,736,765,C02A57C,902129616
737,737,737,2158,C02B57C,907190006
738,738,738,1806,C02A59A,905113007
739,739,739,3069,C02B59A,912021907
740,740,740,1367,C02A59B,903946005
741,741,741,394,C02B59B,901296906
742,742,742,9,C02A59C,901002009
743,743,743,2753,C02B59C,911004007
